asset_id,type,section,name_ru,name_latin,local_path,source_url,source_page,author,license,license_url,attribution_required,status,risk,decision,permission_candidate,notes
species-image:Льнянка обыкновенная,species_image,species catalog,Льнянка обыкновенная,Linaria vulgaris,backend/media/species/linaria-vulgaris.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Linaria_vulgaris_-_harilik_k%C3%A4okannus_Valingu.jpg/960px-Linaria_vulgaris_-_harilik_k%C3%A4okannus_Valingu.jpg,https://commons.wikimedia.org/wiki/File:Linaria_vulgaris_-_harilik_k%C3%A4okannus_Valingu.jpg,Ivar Leidus,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Linaria vulgaris - harilik käokannus Valingu.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Любка двулистная,species_image,species catalog,Любка двулистная,Platanthera,backend/media/species/platanthera-bifolia.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Platanthera_bifolia_%28flower%29.jpg/960px-Platanthera_bifolia_%28flower%29.jpg,https://commons.wikimedia.org/wiki/File:Platanthera_bifolia_(flower).jpg,Hans Hillewaert,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Platanthera bifolia (flower).jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Люцерна хмелевидная,species_image,species catalog,Люцерна хмелевидная,Medicago lupulina,backend/media/species/medicago-lupulina.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b1/MedicagoLupulina02.jpg,https://commons.wikimedia.org/wiki/File:MedicagoLupulina02.jpg,Wikimedia Commons contributor,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:MedicagoLupulina02.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Мать-и-мачеха обыкновенная,species_image,species catalog,Мать-и-мачеха обыкновенная,Tussilago farfara,backend/media/species/tussilago-farfara.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Coltsfoot.jpg/960px-Coltsfoot.jpg,https://commons.wikimedia.org/wiki/File:Coltsfoot.jpg,Andreas Trepte,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Coltsfoot.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Можжевельник обыкновенный,species_image,species catalog,Можжевельник обыкновенный,Juniperus,backend/media/species/juniperus-communis.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Juniperus_communis_fruits_-_Keila.jpg/960px-Juniperus_communis_fruits_-_Keila.jpg,https://commons.wikimedia.org/wiki/File:Juniperus_communis_fruits_-_Keila.jpg,Ivar Leidus,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Juniperus communis fruits - Keila.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Молодило русское,species_image,species catalog,Молодило русское,Sempervivum,backend/media/species/sempervivum-ruthenicum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/%D0%9C%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BB%D0%BE_%D1%80%D1%83%D1%81%D1%8C%D0%BA%D0%B52.JPG/960px-%D0%9C%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BB%D0%BE_%D1%80%D1%83%D1%81%D1%8C%D0%BA%D0%B52.JPG,https://commons.wikimedia.org/wiki/File:%D0%9C%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BB%D0%BE_%D1%80%D1%83%D1%81%D1%8C%D0%BA%D0%B52.JPG,Mr.Rosewater,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Молодило руське2.JPG; exact taxon match; normalized to local JPEG without EXIF.
species-image:Мышей зелёный,species_image,species catalog,Мышей зелёный,Setaria viridis,backend/media/species/setaria-viridis.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Groene_naaldaar_aarpluim_%28Setaria_viridis%29.jpg/960px-Groene_naaldaar_aarpluim_%28Setaria_viridis%29.jpg,https://commons.wikimedia.org/wiki/File:Groene_naaldaar_aarpluim_(Setaria_viridis).jpg,Rasbak,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Groene naaldaar aarpluim (Setaria viridis).jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Мятлик однолетний,species_image,species catalog,Мятлик однолетний,Poa annua,,https://upload.wikimedia.org/wikipedia/commons/7/7b/Poa_annua.jpeg,https://commons.wikimedia.org/wiki/File:Poa_annua.jpeg,"Kristian Peters -- Fabelfroh 10:06, 7 May 2007 (UTC)",CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,yes,verified_source_download_failed,medium,retry_download_or_manual,no,"Wikidata P18; Wikimedia Commons file File:Poa annua.jpeg; license is acceptable, but local download failed: download throttled with Retry-After=600s"
species-image:Неравноцветник кровельный,species_image,species catalog,Неравноцветник кровельный,Anisantha tectorum,backend/media/species/anisantha-tectorum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Anisantha_tectorum_-_Oslo_botanical_garden_-_IMG_8878.jpg/960px-Anisantha_tectorum_-_Oslo_botanical_garden_-_IMG_8878.jpg,https://commons.wikimedia.org/wiki/File:Anisantha_tectorum_-_Oslo_botanical_garden_-_IMG_8878.jpg,Daderot,Public domain,,no,verified,low,use,no,Commons search; Wikimedia Commons file File:Anisantha tectorum - Oslo botanical garden - IMG 8878.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Осина,species_image,species catalog,Осина,Populus tremula,backend/media/species/populus-tremula.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Ospeholt_i_Hurdal.JPG/960px-Ospeholt_i_Hurdal.JPG,https://commons.wikimedia.org/wiki/File:Ospeholt_i_Hurdal.JPG,Øyvind Holmstad,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Ospeholt i Hurdal.JPG; exact taxon match; normalized to local JPEG without EXIF.
species-image:Плаун булавовидный,species_image,species catalog,Плаун булавовидный,Lycopodium clavatum,backend/media/species/lycopodium-clavatum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Lycopodium_clavatum_151207.jpg/960px-Lycopodium_clavatum_151207.jpg,https://commons.wikimedia.org/wiki/File:Lycopodium_clavatum_151207.jpg,Bernd Haynold,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Lycopodium clavatum 151207.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Плаун годичный,species_image,species catalog,Плаун годичный,Lycopodium annotinum,backend/media/species/lycopodium-annotinum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Lycopodium_annotinum_161102a.jpg/960px-Lycopodium_annotinum_161102a.jpg,https://commons.wikimedia.org/wiki/File:Lycopodium_annotinum_161102a.jpg,Bernd Haynold,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Lycopodium annotinum 161102a.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Плаун сплюснутый,species_image,species catalog,Плаун сплюснутый,Lycopodium,backend/media/species/diphasiastrum-complanatum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Diphasiastrum_complanatum_151207c.jpg/960px-Diphasiastrum_complanatum_151207c.jpg,https://commons.wikimedia.org/wiki/File:Diphasiastrum_complanatum_151207c.jpg,Bernd Haynold,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Diphasiastrum complanatum 151207c.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Подбел обыкновенный,species_image,species catalog,Подбел обыкновенный,Andromeda,backend/media/species/andromeda-polifolia.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Dettaglio-_Ericaceae_Andormeda_polifolia_L._-_Erbario_Frizzi_Perugia_n._4012.jpg/960px-Dettaglio-_Ericaceae_Andormeda_polifolia_L._-_Erbario_Frizzi_Perugia_n._4012.jpg,https://commons.wikimedia.org/wiki/File:Dettaglio-_Ericaceae_Andormeda_polifolia_L._-_Erbario_Frizzi_Perugia_n._4012.jpg,Giuseppe Frizzi,Public domain,,no,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Dettaglio- Ericaceae Andormeda polifolia L. - Erbario Frizzi Perugia n. 4012.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Подорожник большой,species_image,species catalog,Подорожник большой,Plantago major,backend/media/species/plantago-major.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Grote_weegbree_bloeiwijze_Plantago_major_subsp._major.jpg/960px-Grote_weegbree_bloeiwijze_Plantago_major_subsp._major.jpg,https://commons.wikimedia.org/wiki/File:Grote_weegbree_bloeiwijze_Plantago_major_subsp._major.jpg,Rasbak,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Grote weegbree bloeiwijze Plantago major subsp. major.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Полынь обыкновенная,species_image,species catalog,Полынь обыкновенная,Artemisia vulgaris,backend/media/species/artemisia-vulgaris.jpg,https://upload.wikimedia.org/wikipedia/commons/d/da/Artemisia_vulgaris_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-016.jpg,https://commons.wikimedia.org/wiki/File:Artemisia_vulgaris_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-016.jpg,"Franz Eugen Köhler, Köhler's Medizinal-Pflanzen",Public domain,,no,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Artemisia vulgaris - Köhler–s Medizinal-Pflanzen-016.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Прострел раскрытый,species_image,species catalog,Прострел раскрытый,Pulsatilla patens,backend/media/species/pulsatilla-patens.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Koniklec_otev%C5%99en%C3%BD_%28Pulsatilla_patens%29.JPG/960px-Koniklec_otev%C5%99en%C3%BD_%28Pulsatilla_patens%29.JPG,https://commons.wikimedia.org/wiki/File:Koniklec_otev%C5%99en%C3%BD_(Pulsatilla_patens).JPG,Funkervogt,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Koniklec otevřený (Pulsatilla patens).JPG; exact taxon match; normalized to local JPEG without EXIF.
species-image:Рдест длиннейший,species_image,species catalog,Рдест длиннейший,Potamogeton,backend/media/species/potamogeton-praelongus.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c5/Potamogeton_praelongus.jpeg,https://commons.wikimedia.org/wiki/File:Potamogeton_praelongus.jpeg,"Kristian Peters -- Fabelfroh 09:03, 11 October 2006 (UTC)",CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Potamogeton praelongus.jpeg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Рдест остролистный,species_image,species catalog,Рдест остролистный,Potamogeton acutifolius,backend/media/species/potamogeton-acutifolius.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/PotamogetonAcutifolius2.jpg/960px-PotamogetonAcutifolius2.jpg,https://commons.wikimedia.org/wiki/File:PotamogetonAcutifolius2.jpg,Christian Fischer,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:PotamogetonAcutifolius2.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Рдест узловатый,species_image,species catalog,Рдест узловатый,Potamogeton nodosus,backend/media/species/potamogeton-nodosus.jpg,https://upload.wikimedia.org/wikipedia/commons/a/af/Potamogeton_natans_The_Lakes_NRA.jpg,https://commons.wikimedia.org/wiki/File:Potamogeton_natans_The_Lakes_NRA.jpg,Jim Conrad,Public domain,,no,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Potamogeton natans The Lakes NRA.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Робиния псевдоакация,species_image,species catalog,Робиния псевдоакация,Robinia pseudoacacia,backend/media/species/robinia-pseudoacacia.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Korina_2011-05-20_Robinia_pseudoacacia_3.jpg/960px-Korina_2011-05-20_Robinia_pseudoacacia_3.jpg,https://commons.wikimedia.org/wiki/File:Korina_2011-05-20_Robinia_pseudoacacia_3.jpg,Annabell Hormann / korina.info,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Korina 2011-05-20 Robinia pseudoacacia 3.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Рябчик русский,species_image,species catalog,Рябчик русский,Fritillaria,backend/media/species/fritillaria-ruthenica.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Fritillaria_ruthenica_2.jpg/960px-Fritillaria_ruthenica_2.jpg,https://commons.wikimedia.org/wiki/File:Fritillaria_ruthenica_2.jpg,James Steakley,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Fritillaria ruthenica 2.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Синеголовник плосколистный,species_image,species catalog,Синеголовник плосколистный,Eryngium,backend/media/species/eryngium-planum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Eryngium_planum_bgiu.jpg/960px-Eryngium_planum_bgiu.jpg,https://commons.wikimedia.org/wiki/File:Eryngium_planum_bgiu.jpg,No machine-readable author provided. Bogdan assumed (based on copyright claims).,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Eryngium planum bgiu.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Синяк обыкновенный,species_image,species catalog,Синяк обыкновенный,Echium vulgare,backend/media/species/echium-vulgare.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Dettaglio_-_Borraginaceae_Echium_vulgare_Lin._Erbario_Frizzi_Perugia_n._731.jpg/960px-Dettaglio_-_Borraginaceae_Echium_vulgare_Lin._Erbario_Frizzi_Perugia_n._731.jpg,https://commons.wikimedia.org/wiki/File:Dettaglio_-_Borraginaceae_Echium_vulgare_Lin._Erbario_Frizzi_Perugia_n._731.jpg,Giuseppe Frizzi,Public domain,,no,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Dettaglio - Borraginaceae Echium vulgare Lin. Erbario Frizzi Perugia n. 731.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Татарник колючий,species_image,species catalog,Татарник колючий,Onopordum acanthium,backend/media/species/onopordum-acanthium.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/20150624Onopordum_acanthium5.jpg/960px-20150624Onopordum_acanthium5.jpg,https://commons.wikimedia.org/wiki/File:20150624Onopordum_acanthium5.jpg,AnRo0002,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,no,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:20150624Onopordum acanthium5.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Толстянка обыкновенная,species_image,species catalog,Толстянка обыкновенная,Crassula,backend/media/species/crassula-aquatica.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/Crassula_aquatica.jpg,https://commons.wikimedia.org/wiki/File:Crassula_aquatica.jpg,"Hörður Kristinsson from Eyjafjarðarsveit, Island",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Crassula aquatica.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Тополь черный,species_image,species catalog,Тополь черный,Populus nigra,backend/media/species/populus-nigra.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f3/Populus_nigra.Italica.01.jpg,https://commons.wikimedia.org/wiki/File:Populus_nigra.Italica.01.jpg,No machine-readable author provided. JoJan assumed (based on copyright claims).,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Populus nigra.Italica.01.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Трёхреберник непахучий,species_image,species catalog,Трёхреберник непахучий,Tripleurospermum perforatum,backend/media/species/tripleurospermum-perforatum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Tripleurospermum_perforatum_-_Mainz_IMG_5768.JPG/960px-Tripleurospermum_perforatum_-_Mainz_IMG_5768.JPG,https://commons.wikimedia.org/wiki/File:Tripleurospermum_perforatum_-_Mainz_IMG_5768.JPG,Oceancetaceen - Alice Chodura,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,yes,verified,low,use,no,Commons search; Wikimedia Commons file File:Tripleurospermum perforatum - Mainz IMG 5768.JPG; exact taxon match; normalized to local JPEG without EXIF.
species-image:Тюльпан лесной,species_image,species catalog,Тюльпан лесной,Tulipa,backend/media/species/tulipa-sylvestris.jpg,https://upload.wikimedia.org/wikipedia/commons/4/44/Tulipa_sylvestris_250406.jpg,https://commons.wikimedia.org/wiki/File:Tulipa_sylvestris_250406.jpg,Bernd Haynold,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Tulipa sylvestris 250406.jpg; exact taxon match; normalized to local JPEG without EXIF.
species-image:Ясень обыкновенный,species_image,species catalog,Ясень обыкновенный,Fraxinus,backend/media/species/fraxinus-excelsior.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Fraxinus_excelsior_001.jpg/960px-Fraxinus_excelsior_001.jpg,https://commons.wikimedia.org/wiki/File:Fraxinus_excelsior_001.jpg,Willow,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,yes,verified,low,use,no,Wikidata P18; Wikimedia Commons file File:Fraxinus excelsior 001.jpg; exact taxon match; normalized to local JPEG without EXIF.
frontend-hero:swan,frontend_image,home hero,Лебедь-шипун,Cygnus olor,frontend/public/img/swan-hero.png,generated by product owner,,product owner,owner-generated project asset,,no,verified,low,use,no,Hero image generated by product owner and provided on 2026-06-03 for the title page header.
group-cover:plants,frontend_image,group cover,Растения,Artemisia vulgaris,frontend/public/img/group-covers/plants.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/2020_year._Herbarium._Artemisia_vulgaris._img-020.jpg/960px-2020_year._Herbarium._Artemisia_vulgaris._img-020.jpg,https://commons.wikimedia.org/wiki/File:2020_year._Herbarium._Artemisia_vulgaris._img-020.jpg,Dmitry Makeev,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,yes,verified,low,use,no,Wikimedia Commons file File:2020 year. Herbarium. Artemisia vulgaris. img-020.jpg; normalized to local JPEG without EXIF.
group-cover:fungi,frontend_image,group cover,Грибы,Amanita muscaria,frontend/public/img/group-covers/fungi.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Fliegenpilz_fly_agaric_Amanita_muscaria.JPG/960px-Fliegenpilz_fly_agaric_Amanita_muscaria.JPG,https://commons.wikimedia.org/wiki/File:Fliegenpilz_fly_agaric_Amanita_muscaria.JPG,Holger Krisp,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,yes,verified,low,use,no,Wikimedia Commons file File:Fliegenpilz fly agaric Amanita muscaria.JPG; normalized to local JPEG without EXIF.
group-cover:insects,frontend_image,group cover,Насекомые,Papilio machaon,frontend/public/img/group-covers/insects.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Papilio_machaon_Mitterbach_01.jpg/960px-Papilio_machaon_Mitterbach_01.jpg,https://commons.wikimedia.org/wiki/File:Papilio_machaon_Mitterbach_01.jpg,Uoaei1,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,yes,verified,low,use,no,Wikimedia Commons file File:Papilio machaon Mitterbach 01.jpg; normalized to local JPEG without EXIF.
group-cover:herpetofauna,frontend_image,group cover,Герпетофауна,Lacerta agilis,frontend/public/img/group-covers/herpetofauna.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Lacerta_agilis_male_2011_G2.jpg/960px-Lacerta_agilis_male_2011_G2.jpg,https://commons.wikimedia.org/wiki/File:Lacerta_agilis_male_2011_G2.jpg,George Chernilevsky,Public domain,,no,verified,low,use,no,Wikimedia Commons file File:Lacerta agilis male 2011 G2.jpg; normalized to local JPEG without EXIF.
group-cover:birds,frontend_image,group cover,Птицы,Cygnus olor,frontend/public/img/group-covers/birds.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Cygne_tubercul%C3%A9_juv%C3%A9nile_%28Cygnus_olor%29_-_t%C3%AAte_%281%29.jpg/960px-Cygne_tubercul%C3%A9_juv%C3%A9nile_%28Cygnus_olor%29_-_t%C3%AAte_%281%29.jpg,https://commons.wikimedia.org/wiki/File:Cygne_tubercul%C3%A9_juv%C3%A9nile_(Cygnus_olor)_-_t%C3%AAte_(1).jpg,Gzen92,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,yes,verified,low,use,no,Wikimedia Commons file File:Cygne tuberculé juvénile (Cygnus olor) - tête (1).jpg; normalized to local JPEG without EXIF.
group-cover:mammals,frontend_image,group cover,Млекопитающие,Vulpes vulpes,frontend/public/img/group-covers/mammals.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Alaska_Red_Fox_%28Vulpes_vulpes%29.jpg/960px-Alaska_Red_Fox_%28Vulpes_vulpes%29.jpg,https://commons.wikimedia.org/wiki/File:Alaska_Red_Fox_(Vulpes_vulpes).jpg,"Gregory ""Slobirdr"" Smith",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,yes,verified,low,use,no,Wikimedia Commons file File:Alaska Red Fox (Vulpes vulpes).jpg; normalized to local JPEG without EXIF.
species-audio:Ёж обыкновенный,species_audio,species catalog,Ёж обыкновенный,,backend/media/species-audio/erinaceus-europaeus.ogg,https://xeno-canto.org/1017411,,Xeno-canto / David Tattersley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,no,needs_permission,high,exclude_until_permission,yes,NC/ND or otherwise incompatible audio is disabled for corporate deploy.
species-audio:Барсук,species_audio,species catalog,Барсук,,backend/media/species-audio/meles-meles.ogg,https://xeno-canto.org/960960,,Xeno-canto / Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,no,needs_permission,high,exclude_until_permission,yes,NC/ND or otherwise incompatible audio is disabled for corporate deploy.
species-audio:Белоспинный дятел,species_audio,species catalog,Белоспинный дятел,,backend/media/species-audio/dendrocopos-leucotos.ogg,https://xeno-canto.org/1102707,,Xeno-canto / Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,no,needs_permission,high,exclude_until_permission,yes,NC/ND or otherwise incompatible audio is disabled for corporate deploy.
species-audio:Беркут,species_audio,species catalog,Беркут,,backend/media/species-audio/aquila-chrysaetos.ogg,https://xeno-canto.org/1045328,,Xeno-canto / Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,no,needs_permission,high,exclude_until_permission,yes,NC/ND or otherwise incompatible audio is disabled for corporate deploy.
species-audio:Благородный олень,species_audio,species catalog,Благородный олень,,backend/media/species-audio/cervus-elaphus.ogg,https://xeno-canto.org/1046509,,Xeno-canto / David Bissett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,no,needs_permission,high,exclude_until_permission,yes,NC/ND or otherwise incompatible audio is disabled for corporate deploy.
species-audio:Большая белая цапля,species_audio,species catalog,Большая белая цапля,,backend/media/species-audio/ardea-alba.ogg,Wikimedia Commons / Jonathon Jongsma,,Wikimedia Commons / Jonathon Jongsma,CC BY-SA 3.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Большая выпь,species_audio,species catalog,Большая выпь,,backend/media/species-audio/botaurus-stellaris.mp3,Wikimedia Commons / Joost van Bruggen,,Wikimedia Commons / Joost van Bruggen,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Большая синица,species_audio,species catalog,Большая синица,,backend/media/species-audio/parus-major.ogg,Wikimedia Commons / Oona Raisanen,,Wikimedia Commons / Oona Raisanen,Public domain,,no,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Большой веретенник,species_audio,species catalog,Большой веретенник,,backend/media/species-audio/limosa-limosa.ogg,Wikimedia Commons / Sudipto Roy,,Wikimedia Commons / Sudipto Roy,CC BY-SA 3.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Волчек (малая выпь),species_audio,species catalog,Волчек (малая выпь),,backend/media/species-audio/ixobrychus-minutus.mp3,Wikimedia Commons / Jens Loose,,Wikimedia Commons / Jens Loose,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Галка,species_audio,species catalog,Галка,,backend/media/species-audio/coloeus-monedula.mp3,Wikimedia Commons / Joost van Bruggen,,Wikimedia Commons / Joost van Bruggen,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Горлица,species_audio,species catalog,Горлица,,backend/media/species-audio/streptopelia-turtur.mp3,Wikimedia Commons / Benoît Van Hecke,,Wikimedia Commons / Benoît Van Hecke,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Грач,species_audio,species catalog,Грач,,backend/media/species-audio/corvus-frugilegus.ogg,Wikimedia Commons / Alwayswonder,,Wikimedia Commons / Alwayswonder,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Длиннохвостая неясыть,species_audio,species catalog,Длиннохвостая неясыть,,backend/media/species-audio/strix-uralensis.ogg,https://xeno-canto.org/1097186,,Xeno-canto / Jens Schöller,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,no,needs_permission,high,exclude_until_permission,yes,NC/ND or otherwise incompatible audio is disabled for corporate deploy.
species-audio:Домовый воробей,species_audio,species catalog,Домовый воробей,,backend/media/species-audio/passer-domesticus.oga,Wikimedia Commons / Joseph Sardin,,Wikimedia Commons / Joseph Sardin,CC0,,no,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Желна,species_audio,species catalog,Желна,,backend/media/species-audio/dryocopus-martius.ogg,https://xeno-canto.org/988771,,Xeno-canto / FRIEDRICH Richard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,no,needs_permission,high,exclude_until_permission,yes,NC/ND or otherwise incompatible audio is disabled for corporate deploy.
species-audio:Змееяд,species_audio,species catalog,Змееяд,,backend/media/species-audio/circaetus-gallicus.mp3,Wikimedia Commons / Benoît Van Hecke,,Wikimedia Commons / Benoît Van Hecke,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
